data,roll(fi) angle,pitch(theta) angle
,-178.791,-1.38143
Thu Jan 01 12:28:31 1970
,-179.138,-1.43624
Thu Jan 01 12:28:41 1970
,-178.78,-1.51015
Thu Jan 01 12:28:51 1970
,-178.566,-1.77682
Thu Jan 01 12:29:01 1970
,-178.603,-1.6876
Thu Jan 01 12:29:11 1970
,-178.901,-1.33063
Thu Jan 01 12:29:21 1970
,-178.899,-1.21619
Thu Jan 01 12:29:31 1970
,-179.016,-1.44634
Thu Jan 01 12:29:41 1970
,-178.904,-1.55722
Thu Jan 01 12:29:51 1970
,-178.599,-1.45938
Thu Jan 01 12:30:01 1970
,-178.735,-1.26506
Thu Jan 01 12:30:11 1970
,-178.788,-1.21124
Thu Jan 01 12:30:21 1970
,-178.965,-1.49509
Thu Jan 01 12:30:31 1970
,-178.666,-1.62289
Thu Jan 01 12:30:41 1970
,-178.66,-1.45645
Thu Jan 01 12:30:51 1970
,-178.839,-1.33464
Thu Jan 01 12:31:01 1970
,-178.956,-1.33335
Thu Jan 01 12:31:11 1970
,-178.899,-1.50563
Thu Jan 01 12:31:21 1970
,-178.546,-1.3372
Thu Jan 01 12:31:31 1970
,-178.722,-1.394
Thu Jan 01 12:31:41 1970
,-178.909,-1.60678
Thu Jan 01 12:31:51 1970
,-178.728,-1.3292
Thu Jan 01 12:32:01 1970
,-178.897,-1.50868
Thu Jan 01 12:32:11 1970
,-178.837,-1.51171
Thu Jan 01 12:32:21 1970
,-178.898,-1.62303
Thu Jan 01 12:32:31 1970
,-179.188,-1.44934
Thu Jan 01 12:32:41 1970
,-178.848,-1.55406
Thu Jan 01 12:32:51 1970
,-178.957,-1.27411
Thu Jan 01 12:33:01 1970
,-178.494,-1.21599
Thu Jan 01 12:33:11 1970
,-178.665,-1.62454
Thu Jan 01 12:33:21 1970
,-178.903,-1.44338
Thu Jan 01 12:33:31 1970
,-178.732,-1.49797
Thu Jan 01 12:33:41 1970
,-178.502,-1.49783
Thu Jan 01 12:33:51 1970
,-178.604,-1.56969
Thu Jan 01 12:34:01 1970
,-178.949,-1.51793
Thu Jan 01 12:34:11 1970
,-178.781,-1.62461
Thu Jan 01 12:34:21 1970
,-178.851,-1.72318
Thu Jan 01 12:34:31 1970
,-178.965,-1.61004
Thu Jan 01 12:34:41 1970
,-178.549,-1.45049
Thu Jan 01 12:34:51 1970
,-178.837,-1.56983
Thu Jan 01 12:35:01 1970
,-178.713,-1.46243
Thu Jan 01 12:35:11 1970
,-179.193,-1.90129
Thu Jan 01 12:35:21 1970
,-178.669,-1.73524
Thu Jan 01 12:35:31 1970
,-178.561,-1.32377
Thu Jan 01 12:35:41 1970
,-178.613,-1.2136
Thu Jan 01 12:35:51 1970
,-178.904,-1.32661
Thu Jan 01 12:36:01 1970
,-178.966,-1.55101
Thu Jan 01 12:36:11 1970
,-178.834,-1.57302
Thu Jan 01 12:36:21 1970
,-178.782,-1.56503
Thu Jan 01 12:36:31 1970
,-178.66,-1.28174
Thu Jan 01 12:36:41 1970
,-178.951,-1.28188
Thu Jan 01 12:36:51 1970
,-178.736,-1.32121
Thu Jan 01 12:37:01 1970
,-178.846,-1.61484
Thu Jan 01 12:37:11 1970
,-178.438,-1.61945
Thu Jan 01 12:37:21 1970
,-178.556,-1.67397
Thu Jan 01 12:37:31 1970
,-178.779,-1.2792
Thu Jan 01 12:37:41 1970
,-178.795,-1.37728
Thu Jan 01 12:37:51 1970
,-178.834,-1.45655
Thu Jan 01 12:38:01 1970
,-178.79,-1.44042
Thu Jan 01 12:38:11 1970
,-178.665,-1.68252
Thu Jan 01 12:38:21 1970
,-178.674,-1.26757
Thu Jan 01 12:38:31 1970
,-179.013,-1.50874
Thu Jan 01 12:38:41 1970
,-178.511,-1.66055
Thu Jan 01 12:38:51 1970
,-178.737,-1.54933
Thu Jan 01 12:39:01 1970
,-178.836,-1.45507
Thu Jan 01 12:39:11 1970
,-179.016,-1.215
Thu Jan 01 12:39:21 1970
,-178.726,-1.33189
Thu Jan 01 12:39:31 1970
,-178.449,-1.32105
Thu Jan 01 12:39:41 1970
,-178.551,-1.44902
Thu Jan 01 12:39:51 1970
,-178.889,-1.3442
Thu Jan 01 12:40:01 1970
,-178.837,-1.80225
Thu Jan 01 12:40:11 1970
,-179.194,-1.84186
Thu Jan 01 12:40:21 1970
,-178.676,-1.38137
Thu Jan 01 12:40:31 1970
,-178.614,-1.44322
Thu Jan 01 12:40:41 1970
,-178.491,-1.27646
Thu Jan 01 12:40:51 1970
,-178.955,-1.45071
Thu Jan 01 12:41:01 1970
,-178.788,-1.55716
Thu Jan 01 12:41:11 1970
,-178.841,-1.27406
Thu Jan 01 12:41:21 1970
,-178.66,-1.28174
Thu Jan 01 12:41:31 1970
,-178.485,-1.39811
Thu Jan 01 12:41:41 1970
,-178.727,-1.27272
Thu Jan 01 12:41:51 1970
,-178.906,-1.43903
Thu Jan 01 12:42:01 1970
,-178.847,-1.61321
Thu Jan 01 12:42:11 1970
,-178.721,-1.62787
Thu Jan 01 12:42:21 1970
,-178.658,-1.74936
Thu Jan 01 12:42:31 1970
,-179.02,-1.55571
Thu Jan 01 12:42:41 1970
,-178.846,-1.55719
Thu Jan 01 12:42:51 1970
,-178.902,-1.5026
Thu Jan 01 12:43:01 1970
,-178.776,-1.51475
Thu Jan 01 12:43:11 1970
,-179.069,-1.27932
Thu Jan 01 12:43:21 1970
,-179.021,-1.55415
Thu Jan 01 12:43:31 1970
,-178.622,-1.54926
Thu Jan 01 12:43:41 1970
,-178.497,-1.4446
Thu Jan 01 12:43:51 1970
,-178.488,-1.5115
Thu Jan 01 12:44:01 1970
,-178.897,-1.62468
Thu Jan 01 12:44:11 1970
,-178.839,-1.39265
Thu Jan 01 12:44:21 1970
,-178.963,-1.3253
Thu Jan 01 12:44:31 1970
,-178.902,-1.56036
Thu Jan 01 12:44:41 1970
,-178.431,-1.33577
Thu Jan 01 12:44:51 1970
,-179.014,-1.56515
Thu Jan 01 12:45:01 1970
,-178.785,-1.3884
Thu Jan 01 12:45:11 1970
,-178.964,-1.55412
Thu Jan 01 12:45:21 1970
,-178.676,-1.43891
Thu Jan 01 12:45:31 1970
,-178.502,-1.44024
Thu Jan 01 12:45:41 1970
,-178.669,-1.44617
Thu Jan 01 12:45:51 1970
,-178.669,-1.50399
Thu Jan 01 12:46:01 1970
,-178.962,-1.4996
Thu Jan 01 12:46:11 1970
,-178.786,-1.50254
Thu Jan 01 12:46:21 1970
,-178.546,-1.51154
Thu Jan 01 12:46:31 1970
,-178.672,-1.67405
Thu Jan 01 12:46:41 1970
,-178.503,-1.84142
Thu Jan 01 12:46:51 1970
,-178.73,-1.73178
Thu Jan 01 12:47:01 1970
,-178.664,-1.68423
Thu Jan 01 12:47:11 1970
,-178.613,-1.79119
Thu Jan 01 12:47:21 1970
,-178.845,-1.61646
Thu Jan 01 12:47:31 1970
,-178.843,-1.38843
Thu Jan 01 12:47:41 1970
,-178.784,-1.21614
Thu Jan 01 12:47:51 1970
,-178.775,-1.39971
Thu Jan 01 12:48:01 1970
,-178.78,-1.85842
Thu Jan 01 12:48:11 1970
,-179.013,-1.68273
Thu Jan 01 12:48:21 1970
,-178.958,-1.6776
Thu Jan 01 12:48:31 1970
,-178.786,-1.32923
Thu Jan 01 12:48:41 1970
,-178.327,-1.78735
Thu Jan 01 12:48:51 1970
,-178.67,-1.67574
Thu Jan 01 12:49:01 1970
,-178.723,-1.50859
Thu Jan 01 12:49:11 1970
,-178.959,-1.44486
Thu Jan 01 12:49:21 1970
,-179.019,-1.55728
Thu Jan 01 12:49:31 1970
,-178.787,-1.50102
Thu Jan 01 12:49:41 1970
,-178.894,-1.16417
Thu Jan 01 12:49:51 1970
,-178.717,-1.39967
Thu Jan 01 12:50:01 1970
,-179.026,-1.66087
Thu Jan 01 12:50:11 1970
,-178.853,-1.60515
Thu Jan 01 12:50:21 1970
,-178.784,-1.38981
Thu Jan 01 12:50:31 1970
,-178.713,-1.34548
Thu Jan 01 12:50:41 1970
,-178.665,-1.56655
Thu Jan 01 12:50:51 1970
,-178.735,-1.66737
Thu Jan 01 12:51:01 1970
,-178.73,-1.27015
Thu Jan 01 12:51:11 1970
,-178.777,-1.2805
Thu Jan 01 12:51:21 1970
,-178.839,-1.62464
Thu Jan 01 12:51:31 1970
,-178.834,-1.80591
Thu Jan 01 12:51:41 1970
,-179.192,-1.73029
Thu Jan 01 12:51:51 1970
,-178.674,-1.44035
Thu Jan 01 12:52:01 1970
,-178.324,-1.55998
Thu Jan 01 12:52:11 1970
,-178.542,-1.51615
Thu Jan 01 12:52:21 1970
,-178.84,-1.39124
Thu Jan 01 12:52:31 1970
,-179.136,-1.61174
Thu Jan 01 12:52:41 1970
,-179.012,-1.85857
Thu Jan 01 12:52:51 1970
,-178.5,-1.61461
Thu Jan 01 12:53:01 1970
,-178.54,-1.34264
Thu Jan 01 12:53:11 1970
,-178.897,-1.33467
Thu Jan 01 12:53:21 1970
,-178.781,-1.79857
Thu Jan 01 12:53:31 1970
,-178.903,-1.61649
Thu Jan 01 12:53:41 1970
,-178.954,-1.51024
Thu Jan 01 12:53:51 1970
,-178.549,-1.50848
Thu Jan 01 12:54:01 1970
,-178.49,-1.50997
Thu Jan 01 12:54:11 1970
,-178.909,-1.66414
Thu Jan 01 12:54:21 1970
,-178.728,-1.5025
Thu Jan 01 12:54:31 1970
,-178.603,-1.80392
Thu Jan 01 12:54:41 1970
,-178.668,-1.27397
Thu Jan 01 12:54:51 1970
,-178.897,-1.62468
Thu Jan 01 12:55:01 1970
,-179.018,-1.84734
Thu Jan 01 12:55:11 1970
,-178.958,-1.6776
Thu Jan 01 12:55:21 1970
,-178.618,-1.4964
Thu Jan 01 12:55:31 1970
,-178.203,-1.39084
Thu Jan 01 12:55:41 1970
,-178.791,-1.32389
Thu Jan 01 12:55:51 1970
,-178.733,-1.3814
Thu Jan 01 12:56:01 1970
,-178.787,-1.50102
Thu Jan 01 12:56:11 1970
,-178.719,-1.57135
Thu Jan 01 12:56:21 1970
,-178.505,-1.66721
Thu Jan 01 12:56:31 1970
,-178.903,-1.50108
Thu Jan 01 12:56:41 1970
,-178.672,-1.15469
Thu Jan 01 12:56:51 1970
,-178.91,-1.49058
Thu Jan 01 12:57:01 1970
,-178.375,-1.56634
Thu Jan 01 12:57:11 1970
,-179.006,-1.34425
Thu Jan 01 12:57:21 1970
,-179.065,-1.46112
Thu Jan 01 12:57:31 1970
,-178.774,-1.16768
Thu Jan 01 12:57:41 1970
,-179.021,-1.61168
Thu Jan 01 12:57:51 1970
,-178.268,-1.15447
Thu Jan 01 12:58:01 1970
,-178.266,-1.2134
Thu Jan 01 12:58:11 1970
,-178.904,-1.55722
Thu Jan 01 12:58:21 1970
,-178.84,-1.73886
Thu Jan 01 12:58:31 1970
,-179.078,-1.67092
Thu Jan 01 12:58:41 1970
,-178.665,-1.39256
Thu Jan 01 12:58:51 1970
,-178.67,-1.32917
Thu Jan 01 12:59:01 1970
,-178.79,-1.38282
Thu Jan 01 12:59:11 1970
,-178.723,-1.45059
Thu Jan 01 12:59:21 1970
,-179.306,-1.67607
Thu Jan 01 12:59:31 1970
,-178.777,-1.57139
Thu Jan 01 12:59:41 1970
,-178.726,-1.33189
Thu Jan 01 12:59:51 1970
,-178.561,-1.49636
Thu Jan 01 13:00:01 1970
,-178.732,-1.61314
Thu Jan 01 13:00:11 1970
,-178.735,-1.49497
Thu Jan 01 13:00:21 1970
,-178.499,-1.50085
Thu Jan 01 13:00:31 1970
,-178.613,-1.56019
Thu Jan 01 13:00:41 1970
,-178.846,-1.49954
Thu Jan 01 13:00:51 1970
,-178.73,-1.67409
Thu Jan 01 13:01:01 1970
,-178.896,-1.62632
Thu Jan 01 13:01:11 1970
,-178.896,-1.62632
Thu Jan 01 13:01:21 1970
,-178.834,-1.39831
Thu Jan 01 13:01:31 1970
,-178.665,-1.50855
Thu Jan 01 13:01:41 1970
,-178.735,-1.32254
Thu Jan 01 13:01:51 1970
,-178.841,-1.56348
Thu Jan 01 13:02:01 1970
,-178.596,-1.46236
Thu Jan 01 13:02:11 1970
,-178.836,-1.62959
Thu Jan 01 13:02:21 1970
,-178.902,-1.32929
Thu Jan 01 13:02:31 1970
,-178.907,-1.20764
Thu Jan 01 13:02:41 1970
,-178.67,-1.44471
Thu Jan 01 13:02:51 1970
,-178.668,-1.67912
Thu Jan 01 13:03:01 1970
,-178.606,-1.80026
Thu Jan 01 13:03:11 1970
,-178.785,-1.61969
Thu Jan 01 13:03:21 1970
,-178.902,-1.56036
Thu Jan 01 13:03:31 1970
,-178.615,-1.1535
Thu Jan 01 13:03:41 1970
,-178.564,-1.72298
Thu Jan 01 13:03:51 1970
,-178.491,-1.62441
Thu Jan 01 13:04:01 1970
,-178.788,-1.2689
Thu Jan 01 13:04:11 1970
,-178.901,-1.56194
Thu Jan 01 13:04:21 1970
,-178.615,-1.67233
Thu Jan 01 13:04:31 1970
,-178.898,-1.68097
Thu Jan 01 13:04:41 1970
,-178.714,-1.40253
Thu Jan 01 13:04:51 1970
,-178.959,-1.38709
Thu Jan 01 13:05:01 1970
,-178.74,-1.48899
Thu Jan 01 13:05:11 1970
,-178.617,-1.32513
Thu Jan 01 13:05:21 1970
,-178.781,-1.39262
Thu Jan 01 13:05:31 1970
,-178.774,-1.80955
Thu Jan 01 13:05:41 1970
,-178.964,-1.78423
Thu Jan 01 13:05:51 1970
,-178.904,-1.32661
Thu Jan 01 13:06:01 1970
,-178.668,-1.21608
Thu Jan 01 13:06:11 1970
,-178.439,-1.61782
Thu Jan 01 13:06:21 1970
,-178.5,-1.44169
Thu Jan 01 13:06:31 1970
,-178.904,-1.49957
Thu Jan 01 13:06:41 1970
,-178.786,-1.5603
Thu Jan 01 13:06:51 1970
,-178.549,-1.68244
Thu Jan 01 13:07:01 1970
,-178.67,-1.56023
Thu Jan 01 13:07:11 1970
,-178.438,-1.50383
Thu Jan 01 13:07:21 1970
,-178.79,-1.67076
Thu Jan 01 13:07:31 1970
,-178.79,-1.49801
Thu Jan 01 13:07:41 1970
,-178.843,-1.50409
Thu Jan 01 13:07:51 1970
,-178.717,-1.57455
Thu Jan 01 13:08:01 1970
,-178.777,-1.57139
Thu Jan 01 13:08:11 1970
,-179.081,-1.43622
Thu Jan 01 13:08:21 1970
,-178.673,-1.61473
Thu Jan 01 13:08:31 1970
,-178.965,-1.38013
Thu Jan 01 13:08:41 1970
,-178.843,-1.56191
Thu Jan 01 13:08:51 1970
,-178.5,-1.7875
Thu Jan 01 13:09:01 1970
,-178.728,-1.73353
Thu Jan 01 13:09:11 1970
,-178.561,-1.38131
Thu Jan 01 13:09:21 1970
,-179.021,-1.9568
Thu Jan 01 13:09:31 1970
,-178.665,-1.56655
Thu Jan 01 13:09:41 1970
,-178.669,-1.27269
Thu Jan 01 13:09:51 1970
,-178.904,-1.44192
Thu Jan 01 13:10:01 1970
,-178.844,-1.96458
Thu Jan 01 13:10:11 1970
,-178.608,-1.62285
Thu Jan 01 13:10:21 1970
,-178.423,-1.45927
Thu Jan 01 13:10:31 1970
,-178.901,-1.9088
Thu Jan 01 13:10:41 1970
,-179.01,-1.33879
Thu Jan 01 13:10:51 1970
,-178.899,-1.44775
Thu Jan 01 13:11:01 1970
,-178.73,-1.61639
Thu Jan 01 13:11:11 1970
,-178.482,-1.34261
Thu Jan 01 13:11:21 1970
,-178.838,-1.21986
Thu Jan 01 13:11:31 1970
,-178.784,-1.44769
Thu Jan 01 13:11:41 1970
,-178.962,-1.73018
Thu Jan 01 13:11:51 1970
,-178.787,-1.73182
Thu Jan 01 13:12:01 1970
,-178.718,-1.51472
Thu Jan 01 13:12:11 1970
,-178.719,-1.45501
Thu Jan 01 13:12:21 1970
,-178.895,-1.33738
Thu Jan 01 13:12:31 1970
,-178.906,-1.66915
Thu Jan 01 13:12:41 1970
,-178.786,-1.67581
Thu Jan 01 13:12:51 1970
,-178.486,-1.33852
Thu Jan 01 13:13:01 1970
,-178.552,-1.38968
Thu Jan 01 13:13:11 1970
,-178.61,-1.67908
Thu Jan 01 13:13:21 1970
,-178.852,-1.66411
Thu Jan 01 13:13:31 1970
,-178.482,-1.576
Thu Jan 01 13:13:41 1970
,-178.719,-1.28047
Thu Jan 01 13:13:51 1970
,-178.733,-1.84159
Thu Jan 01 13:14:01 1970
,-178.73,-1.73178
Thu Jan 01 13:14:11 1970
,-179.077,-1.38434
Thu Jan 01 13:14:21 1970
,-178.601,-1.28171
Thu Jan 01 13:14:31 1970
,-178.493,-1.97026
Thu Jan 01 13:14:41 1970
,-178.001,-2.22538
Thu Jan 01 13:14:51 1970
,-178.782,-1.73882
Thu Jan 01 13:15:01 1970
,-178.896,-1.51021
Thu Jan 01 13:15:11 1970
,-178.614,-1.67401
Thu Jan 01 13:15:21 1970
,-178.556,-1.96238
Thu Jan 01 13:15:31 1970
,-178.438,-1.73506
Thu Jan 01 13:15:41 1970
,-178.79,-1.55559
Thu Jan 01 13:15:51 1970
,-179.07,-1.39416
Thu Jan 01 13:16:01 1970
,-178.895,-1.80229
Thu Jan 01 13:16:11 1970
,-178.839,-1.7986
Thu Jan 01 13:16:21 1970
,-178.555,-1.61791
Thu Jan 01 13:16:31 1970
,-178.788,-1.6148
Thu Jan 01 13:16:41 1970
,-178.611,-1.50395
Thu Jan 01 13:16:51 1970
,-178.782,-1.62297
Thu Jan 01 13:17:01 1970
,-178.788,-1.78771
Thu Jan 01 13:17:11 1970
,-178.551,-1.62281
Thu Jan 01 13:17:21 1970
,-179.021,-1.72674
Thu Jan 01 13:17:31 1970
,-178.5,-1.61461
Thu Jan 01 13:17:41 1970
,-178.608,-1.56492
Thu Jan 01 13:17:51 1970
,-178.441,-1.61619
Thu Jan 01 13:18:01 1970
,-178.893,-1.3401
Thu Jan 01 13:18:11 1970
,-178.958,-1.38849
Thu Jan 01 13:18:21 1970
,-178.61,-1.56334
Thu Jan 01 13:18:31 1970
,-178.781,-1.74058
Thu Jan 01 13:18:41 1970
,-178.603,-1.39677
Thu Jan 01 13:18:51 1970
,-178.781,-1.50862
Thu Jan 01 13:19:01 1970
,-179.015,-1.27413
Thu Jan 01 13:19:11 1970
,-179.018,-1.328
Thu Jan 01 13:19:21 1970
,-178.664,-1.74227
Thu Jan 01 13:19:31 1970
,-178.433,-1.9722
Thu Jan 01 13:19:41 1970
,-178.724,-1.91254
Thu Jan 01 13:19:51 1970
,-178.956,-1.62306
Thu Jan 01 13:20:01 1970
,-178.905,-1.32528
Thu Jan 01 13:20:11 1970
,-178.559,-1.44028
Thu Jan 01 13:20:21 1970
,-178.378,-1.33169
Thu Jan 01 13:20:31 1970
,-178.331,-1.72626
Thu Jan 01 13:20:41 1970
,-179.188,-1.73904
Thu Jan 01 13:20:51 1970
,-178.676,-1.84155
Thu Jan 01 13:21:01 1970
,-178.78,-2.14855
Thu Jan 01 13:21:11 1970
,-178.494,-1.44752
Thu Jan 01 13:21:21 1970
,-178.786,-1.61806
Thu Jan 01 13:21:31 1970
,-178.792,-1.32257
Thu Jan 01 13:21:41 1970
,-178.724,-1.68086
Thu Jan 01 13:21:51 1970
,-178.898,-1.5651
Thu Jan 01 13:22:01 1970
,-178.597,-1.81127
Thu Jan 01 13:22:11 1970
,-178.786,-1.79131
Thu Jan 01 13:22:21 1970
,-178.792,-1.43753
Thu Jan 01 13:22:31 1970
,-178.672,-1.50096
Thu Jan 01 13:22:41 1970
,-178.385,-1.49925
Thu Jan 01 13:22:51 1970
,-178.49,-1.80017
Thu Jan 01 13:23:01 1970
,-178.727,-1.38837
Thu Jan 01 13:23:11 1970
,-178.784,-1.62133
Thu Jan 01 13:23:21 1970
,-178.841,-1.38984
Thu Jan 01 13:23:31 1970
,-178.733,-1.554
Thu Jan 01 13:23:41 1970
,-178.549,-1.85637
Thu Jan 01 13:23:51 1970
,-178.784,-1.62133
Thu Jan 01 13:24:01 1970
,-178.787,-1.78951
Thu Jan 01 13:24:11 1970
,-178.965,-1.20767
Thu Jan 01 13:24:21 1970
,-178.549,-1.27649
Thu Jan 01 13:24:31 1970
,-178.668,-1.67912
Thu Jan 01 13:24:41 1970
,-178.674,-1.8434
Thu Jan 01 13:24:51 1970
,-178.904,-1.38427
Thu Jan 01 13:25:01 1970
,-178.731,-1.73004
Thu Jan 01 13:25:11 1970
,-178.555,-1.7334
Thu Jan 01 13:25:21 1970
,-178.957,-1.79504
Thu Jan 01 13:25:31 1970
,-178.905,-1.49807
Thu Jan 01 13:25:41 1970
,-178.905,-1.09486
Thu Jan 01 13:25:51 1970
,-178.724,-1.62293
Thu Jan 01 13:26:01 1970
,-178.6,-1.39961
Thu Jan 01 13:26:11 1970
,-178.662,-1.51161
Thu Jan 01 13:26:21 1970
,-178.665,-1.33456
Thu Jan 01 13:26:31 1970
,-178.677,-1.83971
Thu Jan 01 13:26:41 1970
,-178.565,-1.7786
Thu Jan 01 13:26:51 1970
,-178.728,-1.79127
Thu Jan 01 13:27:01 1970
,-179.013,-1.62474
Thu Jan 01 13:27:11 1970
,-178.85,-1.72491
Thu Jan 01 13:27:21 1970
,-178.907,-1.72494
Thu Jan 01 13:27:31 1970
,-178.847,-1.78595
Thu Jan 01 13:27:41 1970
,-178.615,-1.55705
Thu Jan 01 13:27:51 1970
,-178.604,-1.51158
Thu Jan 01 13:28:01 1970
,-178.606,-1.74223
Thu Jan 01 13:28:11 1970
,-179.077,-1.49965
Thu Jan 01 13:28:21 1970
,-178.901,-1.50411
Thu Jan 01 13:28:31 1970
,-179.012,-1.33607
Thu Jan 01 13:28:41 1970
,-178.661,-1.28044
Thu Jan 01 13:28:51 1970
,-178.5,-1.67224
Thu Jan 01 13:29:01 1970
,-178.795,-1.43465
Thu Jan 01 13:29:11 1970
,-179.135,-1.84369
Thu Jan 01 13:29:21 1970
,-178.722,-1.97444
Thu Jan 01 13:29:31 1970
,-178.837,-1.80225
Thu Jan 01 13:29:41 1970
,-178.669,-1.79304
